Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
04/11/2024,Sell to Close,META 04/12/2024 530.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 530.0 Call) @0.6900,1,$0.69,$0.66,$68.34
04/11/2024,Sell to Close,ASML 04/12/2024 960.00 P,TDA TRAN - Sold to Close 1 (ASML Apr 12 2024 960.0 Put) @2.3000,1,$2.30,$0.66,$229.34
04/10/2024,Buy to Open,TSLA 04/12/2024 172.50 C,TDA TRAN - Bought to Open 1 (TSLA Apr 12 2024 172.5 Call) @2.1300,1,$2.13,$0.66,-$213.66
04/10/2024,Buy to Open,IWM 04/12/2024 198.00 P,TDA TRAN - Bought to Open 1 (IWM Apr 12 2024 198.0 Put) @0.8500,1,$0.85,$0.66,-$85.66
04/10/2024,Buy to Open,TSLA 04/12/2024 172.50 C,TDA TRAN - Bought to Open 1 (TSLA Apr 12 2024 172.5 Call) @1.9700,1,$1.97,$0.66,-$197.66
04/10/2024,Sell to Close,TQQQ 05/10/2024 60.00 C,TDA TRAN - Sold to Close 1 (TQQQ May 10 2024 60.0 Call) @3.0500,1,$3.05,$0.66,$304.34
04/10/2024,Buy to Open,TQQQ 05/10/2024 60.00 C,TDA TRAN - Bought to Open 2 (TQQQ May 10 2024 60.0 Call) @3.1500,2,$3.15,$1.32,-$631.32
04/10/2024,Sell to Close,SPXW 04/10/2024 5130.00 P,TDA TRAN - Sold to Close 1 (SPXW Apr 10 2024 5130.0 Put) @0.7500,1,$0.75,$1.09,$73.91
04/10/2024,Buy to Open,SPXW 04/10/2024 5130.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 10 2024 5130.0 Put) @2.9000,1,$2.90,$1.18,-$291.18
04/10/2024,Buy to Open,META 04/12/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 530.0 Call) @1.8400,1,$1.84,$0.66,-$184.66
04/10/2024,Sell to Close,SPXW 04/10/2024 5130.00 P,TDA TRAN - Sold to Close 1 (SPXW Apr 10 2024 5130.0 Put) @3.8000,1,$3.80,$1.18,$378.82
04/10/2024,Buy to Open,SPXW 04/10/2024 5130.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 10 2024 5130.0 Put) @2.4500,1,$2.45,$1.18,-$246.18
04/10/2024,Sell to Close,META 04/12/2024 525.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 525.0 Call) @3.6000,1,$3.60,$0.66,$359.34
04/10/2024,Buy to Open,META 04/12/2024 525.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 525.0 Call) @4.2500,1,$4.25,$0.66,-$425.66
04/10/2024,Sell to Close,META 04/12/2024 530.00 C,TDA TRAN - Sold to Close 2 (META Apr 12 2024 530.0 Call) @2.4000,2,$2.40,$1.33,$478.67
04/10/2024,Buy to Open,META 04/12/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 530.0 Call) @2.0000,1,$2.00,$0.66,-$200.66
04/10/2024,Buy to Open,META 04/12/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 530.0 Call) @2.0000,1,$2.00,$0.66,-$200.66
04/10/2024,Sell to Close,META 04/12/2024 520.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 520.0 Call) @5.6000,1,$5.60,$0.66,$559.34
04/10/2024,Buy to Open,META 04/12/2024 520.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 520.0 Call) @4.3500,1,$4.35,$0.66,-$435.66
04/10/2024,Sell to Close,SPXW 04/10/2024 5100.00 P,TDA TRAN - Sold to Close 1 (SPXW Apr 10 2024 5100.0 Put) @2.7000,1,$2.70,$1.18,$268.82
04/10/2024,Buy to Open,SPXW 04/10/2024 5100.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 10 2024 5100.0 Put) @3.3000,1,$3.30,$1.18,-$331.18
04/10/2024,Buy to Open,TQQQ 05/10/2024 60.00 C,TDA TRAN - Bought to Open 1 (TQQQ May 10 2024 60.0 Call) @3.0500,1,$3.05,$0.66,-$305.66
04/10/2024,Buy to Open,TQQQ 05/10/2024 60.00 C,TDA TRAN - Bought to Open 1 (TQQQ May 10 2024 60.0 Call) @2.9700,1,$2.97,$0.66,-$297.66
04/09/2024,Sell to Close,META 04/12/2024 535.00 C,TDA TRAN - Sold to Close 4 (META Apr 12 2024 535.0 Call) @1.1300,4,$1.13,$2.65,$449.35
04/09/2024,Buy to Open,META 04/12/2024 535.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 535.0 Call) @0.7700,1,$0.77,$0.66,-$77.66
04/09/2024,Buy to Open,META 04/12/2024 535.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 535.0 Call) @0.8300,1,$0.83,$0.66,-$83.66
04/09/2024,Buy to Open,META 04/12/2024 535.00 C,TDA TRAN - Bought to Open 2 (META Apr 12 2024 535.0 Call) @0.8700,2,$0.87,$1.32,-$175.32
04/09/2024,Sell to Close,GOOGL 04/12/2024 160.00 C,TDA TRAN - Sold to Close 1 (GOOGL Apr 12 2024 160.0 Call) @0.6600,1,$0.66,$0.66,$65.34
04/09/2024,Sell to Close,GOOGL 04/12/2024 160.00 C,TDA TRAN - Sold to Close 1 (GOOGL Apr 12 2024 160.0 Call) @0.7500,1,$0.75,$0.66,$74.34
04/09/2024,Buy to Open,GOOGL 04/12/2024 160.00 C,TDA TRAN - Bought to Open 1 (GOOGL Apr 12 2024 160.0 Call) @0.6200,1,$0.62,$0.66,-$62.66
04/09/2024,Buy to Open,GOOGL 04/12/2024 160.00 C,TDA TRAN - Bought to Open 1 (GOOGL Apr 12 2024 160.0 Call) @1.0600,1,$1.06,$0.66,-$106.66
04/09/2024,Sell to Close,TSLA 04/12/2024 180.00 C,TDA TRAN - Sold to Close 1 (TSLA Apr 12 2024 180.0 Call) @2.5100,1,$2.51,$0.66,$250.34
04/09/2024,Buy to Open,GOOGL 04/12/2024 160.00 C,TDA TRAN - Bought to Open 1 (GOOGL Apr 12 2024 160.0 Call) @1.4000,1,$1.40,$0.66,-$140.66
04/09/2024,Buy to Open,GOOGL 04/12/2024 160.00 C,TDA TRAN - Bought to Open 1 (GOOGL Apr 12 2024 160.0 Call) @1.3800,1,$1.38,$0.66,-$138.66
04/09/2024,Buy to Open,TSLA 04/12/2024 180.00 C,TDA TRAN - Bought to Open 1 (TSLA Apr 12 2024 180.0 Call) @1.8600,1,$1.86,$0.66,-$186.66
04/09/2024,Sell to Close,PANW 04/12/2024 282.50 C,TDA TRAN - Sold to Close 1 (PANW Apr 12 2024 282.5 Call) @0.8200,1,$0.82,$0.66,$81.34
04/09/2024,Buy to Open,PANW 04/12/2024 282.50 C,TDA TRAN - Bought to Open 1 (PANW Apr 12 2024 282.5 Call) @1.2000,1,$1.20,$0.66,-$120.66
04/09/2024,Sell to Close,AMD 04/12/2024 175.00 C,TDA TRAN - Sold to Close 1 (AMD Apr 12 2024 175.0 Call) @1.8600,1,$1.86,$0.66,$185.34
04/09/2024,Buy to Open,AMD 04/12/2024 175.00 C,TDA TRAN - Bought to Open 1 (AMD Apr 12 2024 175.0 Call) @1.8500,1,$1.85,$0.66,-$185.66
04/09/2024,Sell to Close,GOOGL 11/15/2024 160.00 C,TDA TRAN - Sold to Close 1 (GOOGL Nov 15 2024 160.0 Call) @15.4000,1,$15.40,$0.67,"$1,539.33"
04/08/2024,Sell to Close,META 04/12/2024 535.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 535.0 Call) @2.4200,1,$2.42,$0.66,$241.34
04/08/2024,Buy to Open,META 04/12/2024 535.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 535.0 Call) @2.6600,1,$2.66,$0.66,-$266.66
04/08/2024,Sell to Close,CLSK 04/19/2024 16.50 C,TDA TRAN - Sold to Close 1 (CLSK Apr 19 2024 16.5 Call) @1.1500,1,$1.15,$0.66,$114.34
04/08/2024,Buy to Open,CLSK 04/19/2024 16.50 C,TDA TRAN - Bought to Open 1 (CLSK Apr 19 2024 16.5 Call) @1.0000,1,$1.00,$0.66,-$100.66
04/08/2024,Buy to Open,LRCX 04/12/2024 1000.00 C,TDA TRAN - Bought to Open 1 (LRCX Apr 12 2024 1000.0 Call) @5.1500,1,$5.15,$0.66,-$515.66
04/08/2024,Buy to Open,LRCX 04/12/2024 1000.00 C,TDA TRAN - Bought to Open 1 (LRCX Apr 12 2024 1000.0 Call) @4.9500,1,$4.95,$0.66,-$495.66
04/08/2024,Buy to Close,GOOGL 04/12/2024 155.00 C,TDA TRAN - Bought to Close 1 (GOOGL Apr 12 2024 155.0 Call) @2.1300,1,$2.13,$0.66,-$213.66
04/08/2024,Buy to Open,ASML 04/12/2024 960.00 P,TDA TRAN - Bought to Open 1 (ASML Apr 12 2024 960.0 Put) @7.8000,1,$7.80,$0.66,-$780.66
04/08/2024,Sell to Close,META 04/12/2024 535.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 535.0 Call) @6.5500,1,$6.55,$0.67,$654.33
04/08/2024,Buy to Open,META 04/12/2024 535.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 535.0 Call) @4.9000,1,$4.90,$0.66,-$490.66
04/08/2024,Buy,BIL,TDA TRAN - Bought 200 (BIL) @91.5197,200,$91.5197,,"-$18,303.94"
04/05/2024,Buy,TSLA,TDA TRAN - Bought to Cover 200 (TSLA) @170.6600,200,$170.66,,"-$34,132.00"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 150 (TSLA) @171.9000,150,$171.90,$0.23,"$25,784.77"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 10 (TSLA) @171.5600,10,$171.56,$0.01,"$1,715.59"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 10 (TSLA) @171.3400,10,$171.34,$0.01,"$1,713.39"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 10 (TSLA) @171.7600,10,$171.76,$0.01,"$1,717.59"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 10 (TSLA) @171.7000,10,$171.70,$0.01,"$1,716.99"
04/05/2024,Sell Short,TSLA,TDA TRAN - Sold Short 10 (TSLA) @171.7700,10,$171.77,$0.01,"$1,717.69"
04/05/2024,Sell,BIL,TDA TRAN - Sold 200 (BIL) @91.5000,200,$91.50,$0.18,"$18,299.82"
04/05/2024,Buy,COIN,TDA TRAN - Bought 2 (COIN) @240.9999,2,$240.9999,,-$482.00
04/05/2024,Sell to Close,AMZN 04/05/2024 185.00 C,TDA TRAN - Sold to Close 1 (AMZN Apr 5 2024 185.0 Call) @0.2500,1,$0.25,$0.66,$24.34
04/05/2024,Buy to Open,SPXW 04/05/2024 5190.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 5 2024 5190.0 Put) @1.7500,1,$1.75,$1.18,-$176.18
04/05/2024,Sell to Open,GOOGL 04/12/2024 155.00 C,TDA TRAN - Sold to Open 1 (GOOGL Apr 12 2024 155.0 Call) @1.4500,1,$1.45,$0.66,$144.34
04/05/2024,Buy to Open,AMZN 04/05/2024 185.00 C,TDA TRAN - Bought to Open 1 (AMZN Apr 5 2024 185.0 Call) @0.2300,1,$0.23,$0.66,-$23.66
04/05/2024,Sell to Close,SPY 04/05/2024 517.00 P,TDA TRAN - Sold to Close 1 (SPY Apr 5 2024 517.0 Put) @0.4000,1,$0.40,$0.66,$39.34
04/05/2024,Buy to Open,SPY 04/05/2024 517.00 P,TDA TRAN - Bought to Open 1 (SPY Apr 5 2024 517.0 Put) @0.4000,1,$0.40,$0.66,-$40.66
04/05/2024,Buy to Open,SPY 04/08/2024 517.00 P,TDA TRAN - Bought to Open 1 (SPY Apr 8 2024 517.0 Put) @1.8500,1,$1.85,$0.66,-$185.66
04/05/2024,Sell to Close,SPY 04/05/2024 517.00 P,TDA TRAN - Sold to Close 1 (SPY Apr 5 2024 517.0 Put) @1.0800,1,$1.08,$0.66,$107.34
04/05/2024,Buy to Open,SPY 04/05/2024 517.00 P,TDA TRAN - Bought to Open 1 (SPY Apr 5 2024 517.0 Put) @0.8300,1,$0.83,$0.66,-$83.66
04/05/2024,Sell to Close,SMCI 04/05/2024 1010.00 C,TDA TRAN - Sold to Close 1 (SMCI Apr 5 2024 1010.0 Call) @0.2300,1,$0.23,$0.66,$22.34
04/05/2024,Buy to Open,TSLA 04/05/2024 170.00 C,TDA TRAN - Bought to Open 1 (TSLA Apr 5 2024 170.0 Call) @0.3000,1,$0.30,$0.66,-$30.66
04/05/2024,Buy to Open,TSLA 04/05/2024 170.00 C,TDA TRAN - Bought to Open 1 (TSLA Apr 5 2024 170.0 Call) @0.6600,1,$0.66,$0.66,-$66.66
04/05/2024,Sell to Close,TSLA 05/17/2024 130.00 P,TDA TRAN - Sold to Close 1 (TSLA May 17 2024 130.0 Put) @2.1500,1,$2.15,$0.66,$214.34
04/05/2024,Buy to Open,TSLA 05/17/2024 130.00 P,TDA TRAN - Bought to Open 1 (TSLA May 17 2024 130.0 Put) @2.7000,1,$2.70,$0.66,-$270.66
04/05/2024,Sell to Close,TSLA 05/03/2024 155.00 P,TDA TRAN - Sold to Close 1 (TSLA May 3 2024 155.0 Put) @7.9000,1,$7.90,$0.67,$789.33
04/05/2024,Buy to Open,TSLA 05/03/2024 155.00 P,TDA TRAN - Bought to Open 1 (TSLA May 3 2024 155.0 Put) @7.3000,1,$7.30,$0.66,-$730.66
04/05/2024,Sell to Close,META 04/12/2024 530.00 C,TDA TRAN - Sold to Close 1 (META Apr 12 2024 530.0 Call) @8.7000,1,$8.70,$0.67,$869.33
04/05/2024,Buy to Open,SMCI 04/05/2024 1010.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 5 2024 1010.0 Call) @1.0000,1,$1.00,$0.66,-$100.66
04/05/2024,Sell to Close,QCOM 04/05/2024 170.00 P,TDA TRAN - Sold to Close 1 (QCOM Apr 5 2024 170.0 Put) @0.7700,1,$0.77,$0.66,$76.34
04/05/2024,Sell to Close,AMD 04/05/2024 172.50 C,TDA TRAN - Sold to Close 1 (AMD Apr 5 2024 172.5 Call) @0.7700,1,$0.77,$0.66,$76.34
04/05/2024,Buy to Open,AMD 04/05/2024 172.50 C,TDA TRAN - Bought to Open 1 (AMD Apr 5 2024 172.5 Call) @0.5300,1,$0.53,$0.66,-$53.66
04/05/2024,Sell to Close,QCOM 04/05/2024 170.00 P,TDA TRAN - Sold to Close 1 (QCOM Apr 5 2024 170.0 Put) @0.4600,1,$0.46,$0.66,$45.34
04/05/2024,Buy to Open,META 04/12/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 12 2024 530.0 Call) @6.4900,1,$6.49,$0.66,-$649.66
04/05/2024,Buy to Open,QCOM 04/05/2024 170.00 P,TDA TRAN - Bought to Open 1 (QCOM Apr 5 2024 170.0 Put) @0.6100,1,$0.61,$0.66,-$61.66
04/05/2024,Sell to Close,META 04/05/2024 525.00 C,TDA TRAN - Sold to Close 1 (META Apr 5 2024 525.0 Call) @1.1000,1,$1.10,$0.66,$109.34
04/05/2024,Buy to Open,META 04/05/2024 525.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 525.0 Call) @0.8800,1,$0.88,$0.66,-$88.66
04/05/2024,Sell to Close,META 04/05/2024 525.00 C,TDA TRAN - Sold to Close 1 (META Apr 5 2024 525.0 Call) @1.0000,1,$1.00,$0.66,$99.34
04/05/2024,Buy to Open,QCOM 04/05/2024 170.00 P,TDA TRAN - Bought to Open 1 (QCOM Apr 5 2024 170.0 Put) @0.7000,1,$0.70,$0.66,-$70.66
04/05/2024,Buy to Open,META 04/05/2024 525.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 525.0 Call) @1.0400,1,$1.04,$0.66,-$104.66
04/05/2024,Buy to Open,META 04/05/2024 525.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 525.0 Call) @1.3000,1,$1.30,$0.66,-$130.66
04/05/2024,Sell to Close,META 04/05/2024 525.00 C,TDA TRAN - Sold to Close 1 (META Apr 5 2024 525.0 Call) @2.0000,1,$2.00,$0.66,$199.34
04/04/2024,Buy,BIL,TDA TRAN - Bought 200 (BIL) @91.4899,200,$91.4899,,"-$18,297.98"
04/04/2024,Sell to Close,AMZN 04/05/2024 180.00 P,TDA TRAN - Sold to Close 1 (AMZN Apr 5 2024 180.0 Put) @1.1500,1,$1.15,$0.66,$114.34
04/04/2024,Sell to Close,AMZN 04/05/2024 180.00 P,TDA TRAN - Sold to Close 1 (AMZN Apr 5 2024 180.0 Put) @1.0400,1,$1.04,$0.66,$103.34
04/04/2024,Buy to Open,AMZN 04/05/2024 180.00 P,TDA TRAN - Bought to Open 2 (AMZN Apr 5 2024 180.0 Put) @0.7900,2,$0.79,$1.32,-$159.32
04/04/2024,Buy to Open,SMCI 04/05/2024 1060.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 5 2024 1060.0 Call) @0.9000,1,$0.90,$0.66,-$90.66
04/04/2024,Sell to Close,SPY 04/05/2024 515.00 P,TDA TRAN - Sold to Close 1 (SPY Apr 5 2024 515.0 Put) @2.6000,1,$2.60,$0.66,$259.34
04/04/2024,Sell to Close,QQQ 04/12/2024 438.00 P,TDA TRAN - Sold to Close 1 (QQQ Apr 12 2024 438.0 Put) @4.9000,1,$4.90,$0.66,$489.34
04/04/2024,Buy to Open,QQQ 04/12/2024 438.00 P,TDA TRAN - Bought to Open 1 (QQQ Apr 12 2024 438.0 Put) @3.7600,1,$3.76,$0.66,-$376.66
04/04/2024,Buy to Open,SPY 04/05/2024 515.00 P,TDA TRAN - Bought to Open 1 (SPY Apr 5 2024 515.0 Put) @1.7100,1,$1.71,$0.66,-$171.66
04/04/2024,Sell to Close,COST 04/05/2024 705.00 P,TDA TRAN - Sold to Close 2 (COST Apr 5 2024 705.0 Put) @2.9100,2,$2.91,$1.33,$580.67
04/04/2024,Sell to Close,ASML 04/05/2024 970.00 P,TDA TRAN - Sold to Close 1 (ASML Apr 5 2024 970.0 Put) @6.3000,1,$6.30,$0.67,$629.33
04/04/2024,Sell to Close,ASML 04/05/2024 970.00 P,TDA TRAN - Sold to Close 1 (ASML Apr 5 2024 970.0 Put) @6.2000,1,$6.20,$0.66,$619.34
04/04/2024,Sell,NVDA,TDA TRAN - Sold 10 (NVDA) @885.5201,10,$885.5201,$0.07,"$8,855.13"
04/04/2024,Sell to Close,SMCI 04/12/2024 1100.00 C,TDA TRAN - Sold to Close 1 (SMCI Apr 12 2024 1100.0 Call) @11.7000,1,$11.70,$0.67,"$1,169.33"
04/04/2024,Buy to Open,ASML 04/05/2024 970.00 P,TDA TRAN - Bought to Open 1 (ASML Apr 5 2024 970.0 Put) @4.4000,1,$4.40,$0.66,-$440.66
04/04/2024,Buy to Open,ASML 04/05/2024 970.00 P,TDA TRAN - Bought to Open 1 (ASML Apr 5 2024 970.0 Put) @4.1000,1,$4.10,$0.66,-$410.66
04/04/2024,Buy to Open,SMCI 04/12/2024 1100.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 12 2024 1100.0 Call) @15.4000,1,$15.40,$0.66,"-$1,540.66"
04/04/2024,Sell to Close,META 04/05/2024 530.00 C,TDA TRAN - Sold to Close 1 (META Apr 5 2024 530.0 Call) @4.1000,1,$4.10,$0.66,$409.34
04/04/2024,Buy to Open,META 04/05/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 530.0 Call) @3.8000,1,$3.80,$0.66,-$380.66
04/04/2024,Sell to Close,TSLA 05/03/2024 160.00 P,TDA TRAN - Sold to Close 1 (TSLA May 3 2024 160.0 Put) @4.2000,1,$4.20,$0.66,$419.34
04/04/2024,Sell to Close,META 04/05/2024 530.00 C,TDA TRAN - Sold to Close 2 (META Apr 5 2024 530.0 Call) @2.6400,2,$2.64,$1.33,$526.67
04/04/2024,Buy to Open,META 04/05/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 530.0 Call) @1.8600,1,$1.86,$0.66,-$186.66
04/04/2024,Buy to Open,META 04/05/2024 530.00 C,TDA TRAN - Bought to Open 1 (META Apr 5 2024 530.0 Call) @1.8200,1,$1.82,$0.66,-$182.66
04/04/2024,Sell to Close,TSLA 04/26/2024 140.00 P,TDA TRAN - Sold to Close 1 (TSLA Apr 26 2024 140.0 Put) @1.0100,1,$1.01,$0.66,$100.34
04/04/2024,Sell to Close,SPXW 04/04/2024 5180.00 P,TDA TRAN - Sold to Close 1 (SPXW Apr 4 2024 5180.0 Put) @0.1000,1,$0.10,$1.09,$8.91
04/04/2024,Sell to Close,ASML 04/05/2024 1000.00 C,TDA TRAN - Sold to Close 1 (ASML Apr 5 2024 1000.0 Call) @2.9500,1,$2.95,$0.66,$294.34
04/04/2024,Buy to Open,COST 04/05/2024 705.00 P,TDA TRAN - Bought to Open 1 (COST Apr 5 2024 705.0 Put) @1.9400,1,$1.94,$0.66,-$194.66
04/04/2024,Buy to Open,COST 04/05/2024 705.00 P,TDA TRAN - Bought to Open 1 (COST Apr 5 2024 705.0 Put) @1.9800,1,$1.98,$0.66,-$198.66
04/04/2024,Sell to Close,ARM 04/05/2024 125.00 P,TDA TRAN - Sold to Close 1 (ARM Apr 5 2024 125.0 Put) @1.5000,1,$1.50,$0.66,$149.34
04/04/2024,Buy to Open,ASML 04/05/2024 1000.00 C,TDA TRAN - Bought to Open 1 (ASML Apr 5 2024 1000.0 Call) @6.7000,1,$6.70,$0.66,-$670.66
04/04/2024,Sell,SMCI,"TDA TRAN - Sold 1 (SMCI) @1,042.6101",1,"$1,042.6101",$0.01,"$1,042.60"
04/04/2024,Buy to Open,ARM 04/05/2024 125.00 P,TDA TRAN - Bought to Open 1 (ARM Apr 5 2024 125.0 Put) @1.3800,1,$1.38,$0.66,-$138.66
04/04/2024,Sell to Close,AMZN 04/12/2024 180.00 C,TDA TRAN - Sold to Close 1 (AMZN Apr 12 2024 180.0 Call) @5.8000,1,$5.80,$0.66,$579.34
04/04/2024,Sell to Close,AMZN 04/12/2024 177.50 C,TDA TRAN - Sold to Close 1 (AMZN Apr 12 2024 177.5 Call) @7.8500,1,$7.85,$0.67,$784.33
04/04/2024,Sell to Close,SMCI 04/05/2024 1100.00 C,TDA TRAN - Sold to Close 1 (SMCI Apr 5 2024 1100.0 Call) @6.8000,1,$6.80,$0.67,$679.33
04/04/2024,Sell to Close,LRCX 04/05/2024 1000.00 C,TDA TRAN - Sold to Close 1 (LRCX Apr 5 2024 1000.0 Call) @8.0000,1,$8.00,$0.67,$799.33
04/04/2024,Sell,SMCI,"TDA TRAN - Sold 4 (SMCI) @1,036.6000",4,"$1,036.60",$0.03,"$4,146.37"
04/03/2024,Buy to Open,SPXW 04/04/2024 5180.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 4 2024 5180.0 Put) @2.2000,1,$2.20,$1.18,-$221.18
04/03/2024,Sell to Close,SPXW 04/04/2024 5180.00 P,TDA TRAN - Sold to Close 1 (SPXW Apr 4 2024 5180.0 Put) @4.8000,1,$4.80,$1.18,$478.82
04/03/2024,Buy to Open,SPXW 04/04/2024 5180.00 P,TDA TRAN - Bought to Open 1 (SPXW Apr 4 2024 5180.0 Put) @4.1000,1,$4.10,$1.18,-$411.18
04/03/2024,Sell to Close,SPY 04/17/2024 521.00 C,TDA TRAN - Sold to Close 1 (SPY Apr 17 2024 521.0 Call) @4.7300,1,$4.73,$0.66,$472.34
04/03/2024,Buy to Open,SMCI 04/05/2024 1100.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 5 2024 1100.0 Call) @6.5000,1,$6.50,$0.66,-$650.66
04/03/2024,Sell to Close,SMCI 04/05/2024 1100.00 C,TDA TRAN - Sold to Close 1 (SMCI Apr 5 2024 1100.0 Call) @6.8000,1,$6.80,$0.67,$679.33
04/03/2024,Buy to Open,SMCI 04/05/2024 1100.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 5 2024 1100.0 Call) @6.6000,1,$6.60,$0.66,-$660.66
04/03/2024,Sell to Close,SMCI 04/12/2024 1100.00 C,TDA TRAN - Sold to Close 1 (SMCI Apr 12 2024 1100.0 Call) @25.5000,1,$25.50,$0.68,"$2,549.32"
04/03/2024,Buy to Open,SPY 04/17/2024 521.00 C,TDA TRAN - Bought to Open 1 (SPY Apr 17 2024 521.0 Call) @5.0500,1,$5.05,$0.66,-$505.66
04/02/2024,Sell to Close,XLE 07/19/2024 92.00 C,TDA TRAN - Sold to Close 1 (XLE Jul 19 2024 92.0 Call) @7.2000,1,$7.20,$0.67,$719.33
04/02/2024,Sell to Close,DIS 04/26/2024 125.00 C,TDA TRAN - Sold to Close 1 (DIS Apr 26 2024 125.0 Call) @2.3300,1,$2.33,$0.66,$232.34
04/02/2024,Sell to Close,DIS 04/26/2024 125.00 C,TDA TRAN - Sold to Close 1 (DIS Apr 26 2024 125.0 Call) @2.3200,1,$2.32,$0.66,$231.34
04/02/2024,Sell to Close,DIS 04/26/2024 125.00 C,TDA TRAN - Sold to Close 2 (DIS Apr 26 2024 125.0 Call) @2.2600,2,$2.26,$1.33,$450.67
04/02/2024,Sell to Close,MU 04/05/2024 125.00 C,TDA TRAN - Sold to Close 2 (MU Apr 5 2024 125.0 Call) @1.0900,2,$1.09,$1.33,$216.67
04/02/2024,Sell,SMCI,TDA TRAN - Sold 3 (SMCI) @988.2000,3,$988.20,$0.02,"$2,964.58"
04/02/2024,Buy to Open,SMCI 04/12/2024 1100.00 C,TDA TRAN - Bought to Open 1 (SMCI Apr 12 2024 1100.0 Call) @14.8000,1,$14.80,$0.66,"-$1,480.66"
04/02/2024,Sell to Close,GS 04/05/2024 415.00 C,TDA TRAN - Sold to Close 1 (GS Apr 5 2024 415.0 Call) @2.5000,1,$2.50,$0.66,$249.34
04/02/2024,Buy,SMCI,TDA TRAN - Bought 1 (SMCI) @996.8900,1,$996.89,,-$996.89
04/02/2024,Buy to Open,TSLA 04/26/2024 140.00 P,TDA TRAN - Bought to Open 1 (TSLA Apr 26 2024 140.0 Put) @2.1300,1,$2.13,$0.66,-$213.66
04/02/2024,Buy to Open,MU 04/05/2024 125.00 C,TDA TRAN - Bought to Open 1 (MU Apr 5 2024 125.0 Call) @1.0700,1,$1.07,$0.66,-$107.66
04/02/2024,Sell,BIL,TDA TRAN - Sold 10 (BIL) @91.4301,10,$91.4301,$0.01,$914.29
04/02/2024,Sell to Close,NOW 04/05/2024 800.00 C,TDA TRAN - Sold to Close 1 (NOW Apr 5 2024 800.0 Call) @0.5000,1,$0.50,$0.66,$49.34
04/02/2024,Buy to Open,GS 04/05/2024 415.00 C,TDA TRAN - Bought to Open 1 (GS Apr 5 2024 415.0 Call) @2.4400,1,$2.44,$0.66,-$244.66
04/02/2024,Buy to Open,MU 04/05/2024 125.00 C,TDA TRAN - Bought to Open 1 (MU Apr 5 2024 125.0 Call) @1.2100,1,$1.21,$0.66,-$121.66
04/02/2024,Sell to Close,XOM 04/26/2024 118.00 C,TDA TRAN - Sold to Close 1 (XOM Apr 26 2024 118.0 Call) @3.4500,1,$3.45,$0.66,$344.34
04/02/2024,Sell to Close,XOM 04/26/2024 118.00 C,TDA TRAN - Sold to Close 1 (XOM Apr 26 2024 118.0 Call) @3.3500,1,$3.35,$0.66,$334.34
04/02/2024,Buy to Open,DIS 04/26/2024 125.00 C,TDA TRAN - Bought to Open 1 (DIS Apr 26 2024 125.0 Call) @1.5800,1,$1.58,$0.66,-$158.66
04/02/2024,Buy,SMCI,TDA TRAN - Bought 1 (SMCI) @984.9999,1,$984.9999,,-$985.00
04/02/2024,Buy to Open,TSLA 05/03/2024 160.00 P,TDA TRAN - Bought to Open 1 (TSLA May 3 2024 160.0 Put) @8.8000,1,$8.80,$0.66,-$880.66
